product_id,product_name,category,brand,price,discount,rating,stock,weight_g,color,created_at,updated_at,is_deleted
P00238,Phone,Office,Samsung,1991.78,0,,43,4326,Black,2024-02-25 11:36:41,2024-09-06 07:13:11,1
P00239,B@g,OFFICE,Apple,3994.67,10,5,,478,white,2024-04-13 17:27:16,2024-05-08 04:17:31,1
P00240,Mouse,Gadgets,HP,4986.83,20,1,,3947,white,2024-09-15 19:28:58,2024-11-07 15:02:43,0
P00241,Monitor,Electronics,,4101.75,30,5,,,black,2024-05-31 00:36:19,2024-06-26 10:55:02,1
P00242,keyboard,Accessories,Generic,434.31,10,4,,,White,2024-07-29 13:08:46,2024-01-04 22:58:16,1
P00243,Monitor,G@dgets,sony,1836.77,10,3,,4939,Grey,2024-03-31 06:26:55,2024-05-12 22:03:01,0
P00244,Phone,Home,Dell,2001.27,30,1,96,4986,,2024-11-06 08:48:54,2024-04-06 22:24:22,0
P00245,,G@dgets,Apple,4775.06,0,,232,,WHITE,2024-08-15 11:54:31,2024-03-19 19:53:25,0
P00246,Laptop,Home,Sony,4914.49,0,4,,,Blue,2024-11-24 09:06:11,2024-10-29 15:59:33,1
P00247,CAMERA,HOME,sony,4513.39,30,,,3926,Grey,2024-05-12 13:31:23,2024-09-11 02:33:03,1
P00248,Mouse,ACCESSORIES,APPLE,4682.14,50,1,445,4862,Black,2024-04-11 15:34:31,2024-02-15 22:55:48,0
P00249,Tablet,HOME,,4320.1,50,3,359,,White,2024-04-02 03:35:38,2024-04-11 21:51:42,1
P00250,,,Samsung,3769.42,20,5,,795,grey,2024-02-26 11:27:11,2024-01-27 09:22:37,1
P00251,Keyboard,Gadgets,sony,1918.75,30,,,,Red,2024-06-16 09:07:49,2024-06-25 14:06:12,1
P00252,Monitor,,Generic,3800.47,0,1,,,,2024-10-15 08:36:34,2024-12-09 13:48:43,1
P00253,tablet,Home,APPLE,959.35,10,3,444,,BLACK,2024-11-06 07:51:44,2024-09-03 23:33:28,0
P00254,LAPTOP,,GENERIC,4951.23,30,5,,2873,Black,2024-09-23 07:54:39,2024-05-19 07:01:30,1
P00255,Monitor,accessories,HP,3578.51,0,5,,2681,Grey,2024-09-03 13:12:31,2024-03-21 22:06:43,0
P00256,Monitor,Office,Dell,781.62,0,4,222,,Red,2024-05-18 22:37:38,2024-06-11 01:59:33,1
P00257,Tablet,Office,Apple,2711.13,0,5,289,,BLUE,2024-06-08 17:01:44,2024-08-14 17:31:58,1
P00258,Keybo@rd,G@dgets,APPLE,2273.47,30,,358,3148,Red,2024-04-06 20:42:24,2024-11-06 02:32:11,0
P00259,Phone,ACCESSORIES,Sony,1745.02,20,1,,,,2024-08-09 10:04:24,2024-10-12 12:04:43,0
P00260,Tablet,,Apple,3822.67,30,2,,4008,Bl@ck,2024-01-19 19:01:35,2024-06-04 18:41:07,0
P00261,Monitor,Accessories,APPLE,769.29,0,4,403,1726,Grey,2024-12-19 23:24:37,2024-07-25 14:40:05,0
P00262,,,generic,4852.94,50,,,,White,2024-07-31 00:10:31,2024-04-02 12:39:23,0
P00263,,home,Samsung,2682.62,10,,,,Blue,2024-10-09 04:46:24,2024-05-08 17:15:00,0
P00264,,Electronics,Dell,2947.93,10,5,,,Black,2024-09-18 15:32:28,2024-09-22 14:30:01,1
P00265,Phone,,Sony,2569.94,0,4,,2857,Red,2024-09-04 05:44:39,2024-04-11 02:36:38,1
P00266,CAMERA,Electronics,HP,1985.12,50,4,249,,red,2024-09-05 10:00:33,2024-02-18 15:15:23,1
P00267,Laptop,Home,,4005.33,0,5,457,,red,2024-06-19 07:46:39,2024-05-10 00:09:49,1
P00268,C@mer@,Accessories,dell,1742.87,10,3,122,,black,2024-01-09 02:36:00,2024-01-02 14:53:20,0
P00269,tablet,,Sony,420.08,0,4,,2124,Red,2024-08-29 07:05:59,2024-07-09 17:33:55,0
P00270,Tablet,GADGETS,Samsung,1452.8,30,1,218,3141,White,2024-12-21 13:12:10,2024-03-14 16:39:28,0
P00271,MONITOR,,generic,3930.56,30,4,474,,WHITE,2024-09-11 13:52:00,2024-09-25 05:25:48,1
P00272,monitor,,apple,3171.43,20,1,,1393,black,2024-11-03 20:03:56,2024-04-18 13:53:41,1
P00273,Monitor,Accessories,HP,4966.23,50,2,121,,GREY,2024-06-04 06:49:37,2024-05-18 00:25:40,0
P00274,,ELECTRONICS,,975.15,0,,424,,Blue,2024-12-19 22:50:07,2024-12-15 23:22:31,0
P00275,B@g,,HP,4771.67,30,4,16,,Grey,2024-06-09 07:14:41,2024-08-26 05:15:13,0
P00276,Bag,gadgets,HP,1868.21,10,3,,536,,2024-07-10 01:08:29,2024-06-27 07:42:20,0
P00277,Mouse,ELECTRONICS,SONY,2202.42,50,3,,104,,2024-03-21 20:08:43,2024-12-22 20:59:13,1
P00278,Bag,Home,,360.43,0,,,,WHITE,2024-09-19 19:08:52,2024-10-08 22:56:28,0
P00279,Keyboard,Accessories,Sony,4293.16,0,4,,,BLUE,2024-05-01 03:08:39,2024-10-30 13:46:11,1
P00280,monitor,Electronics,Dell,3847.58,0,5,,,White,2024-07-17 07:27:04,2024-02-18 12:54:27,0
P00281,,,,1054.62,0,2,271,,GREY,2024-09-13 08:44:36,2024-01-29 20:24:02,1
P00282,,Office,Dell,3354.19,50,,,,Red,2024-03-17 03:36:04,2024-07-29 00:58:05,0
P00283,,Gadgets,dell,3189.99,10,5,,,Grey,2024-09-10 09:04:29,2024-07-21 08:50:57,1
P00284,Laptop,ELECTRONICS,APPLE,2545.6,50,3,201,,Grey,2024-06-25 18:02:42,2024-08-07 21:59:13,0
P00285,Phone,OFFICE,,1025.83,10,,475,,BLACK,2024-04-15 19:28:14,2024-02-13 16:29:12,0
P00286,,OFFICE,HP,2982.06,10,,,511,Grey,2024-06-28 16:38:18,2024-12-09 11:56:09,0
P00287,CAMERA,G@dgets,Dell,3132.15,10,1,13,,black,2024-11-15 00:05:00,2024-05-06 15:00:49,0
P00288,,Home,SAMSUNG,4627.68,0,3,327,,Grey,2024-06-12 03:51:29,2024-10-10 18:32:11,0
P00289,,gadgets,Sony,3447.85,50,5,452,4849,Red,2024-11-20 04:03:08,2024-11-20 21:18:25,1
P00290,KEYBOARD,Home,,1621.66,50,4,332,1146,White,2024-06-16 14:07:55,2024-01-07 20:50:55,1
P00291,Camera,Gadgets,Dell,4550.35,50,3,,,BLUE,2024-01-13 07:22:41,2024-02-08 14:50:00,0
P00292,Phone,,Apple,2532.23,20,4,,,Grey,2024-10-30 17:11:35,2024-09-17 08:57:31,0
P00293,Monitor,OFFICE,S@msung,85.49,30,3,417,,White,2024-07-15 09:12:52,2024-11-14 19:12:23,0
P00294,monitor,Home,Apple,2226.92,30,2,,2421,Grey,2024-01-07 10:24:10,2024-01-26 00:30:35,0
P00295,CAMERA,Home,,2389.1,30,4,100,,BLACK,2024-09-03 00:37:05,2024-02-24 13:36:00,0
P00296,Mouse,Accessories,generic,3582.61,10,,99,2455,White,2024-05-28 21:01:38,2024-10-27 00:45:06,0
P00297,Mouse,Electronics,HP,2347.52,0,4,291,,red,2024-10-17 23:49:29,2024-08-25 04:46:31,0
P00298,Bag,HOME,generic,2179.01,50,2,34,1535,Red,2024-12-18 19:00:36,2024-01-10 14:57:36,1
P00299,KEYBOARD,,Dell,4205.46,0,4,,,Red,2024-06-28 11:48:39,2024-04-28 16:43:47,0
P00300,Tablet,OFFICE,Apple,3165.21,10,,,,BLACK,2024-09-29 01:55:04,2024-10-15 16:47:13,0
P00301,Monitor,Office,samsung,1292.74,30,3,420,1279,White,2024-11-01 12:05:21,2024-11-23 16:03:55,0
P00302,Tablet,Accessories,Apple,4546.85,20,5,,4595,Blue,2024-08-15 04:26:29,2024-12-08 06:11:25,0
P00303,Mouse,,SAMSUNG,4942.66,30,,49,4151,White,2024-04-11 07:25:57,2024-07-11 10:43:34,0
P00304,,ACCESSORIES,HP,726.76,10,4,,,BLACK,2024-11-19 00:23:04,2024-07-02 02:58:57,0
P00305,,Accessories,sony,2675.07,0,2,401,,RED,2024-04-24 01:36:09,2024-02-16 14:07:18,0
P00306,,Electronics,Apple,2658.06,20,,209,1232,black,2024-05-01 11:18:16,2024-11-04 11:20:15,1
P00307,Laptop,gadgets,HP,1632.34,30,1,83,,Bl@ck,2024-10-11 14:59:58,2024-10-30 06:19:08,1
P00308,laptop,,HP,4450.13,0,4,,,White,2024-12-24 01:41:07,2024-09-26 04:14:09,1
P00309,Keyboard,Gadgets,,1617.42,20,1,389,,Grey,2024-12-01 08:16:29,2024-08-12 15:33:07,1
P00310,Keyboard,,dell,4063.89,50,,430,,White,2024-10-28 15:59:54,2024-02-07 00:03:24,1
P00311,Mouse,,S@msung,262.88,50,3,,,GREY,2024-07-19 17:45:27,2024-07-07 11:06:13,1
P00312,TABLET,OFFICE,HP,1832.57,10,5,,,,2024-01-28 09:56:09,2024-10-18 03:08:30,0
P00313,keyboard,Home,SONY,3022.16,50,3,248,1739,Red,2024-01-15 02:08:41,2024-02-01 06:42:36,0
P00314,Mouse,OFFICE,S@msung,4267.16,0,2,369,1716,BLUE,2024-06-15 19:21:35,2024-03-06 05:42:27,1
P00315,KEYBOARD,ACCESSORIES,Sony,1093.98,30,3,422,4695,,2024-07-31 22:17:25,2024-11-02 19:38:25,1
P00316,bag,Electronics,apple,922.71,30,,76,,White,2024-05-14 22:18:01,2024-03-08 11:08:24,1
P00317,CAMERA,Office,HP,3736.89,10,3,,507,Red,2024-09-18 10:42:50,2024-02-09 09:58:49,0
P00318,BAG,ELECTRONICS,S@msung,2558.97,0,1,201,,Blue,2024-04-29 09:17:53,2024-02-21 07:37:56,1
P00319,KEYBOARD,Electronics,Dell,2185.41,0,,494,,Grey,2024-12-21 14:32:53,2024-06-02 03:25:13,1
P00320,Camera,Electronics,,199.92,10,5,18,,Blue,2024-05-22 08:51:15,2024-01-17 20:20:43,1
P00321,laptop,,Dell,2208.1,0,,,,White,2024-05-15 13:55:43,2024-05-11 06:07:26,0
P00322,bag,,,1534.16,30,5,,3618,WHITE,2024-11-19 23:11:05,2024-10-01 16:22:10,0
P00323,monitor,GADGETS,Dell,2052.54,0,1,,,Red,2024-07-17 18:49:00,2024-11-23 13:22:18,0
P00324,Camera,Office,,1295.75,50,4,,,blue,2024-04-07 04:19:02,2024-02-03 15:32:32,0
P00325,laptop,Accessories,HP,2118.48,50,2,268,2285,Black,2024-12-06 09:31:43,2024-06-13 01:14:52,0
P00326,Phone,Accessories,Dell,306.32,10,3,,,Grey,2024-08-25 01:27:13,2024-08-02 20:19:39,1
P00327,Phone,OFFICE,,1348.69,10,1,403,632,grey,2024-09-10 21:18:10,2024-12-07 20:23:47,0
P00328,Keyboard,Office,HP,1780.08,0,3,,3502,,2024-05-29 01:18:58,2024-12-17 10:07:55,0
P00329,camera,Accessories,APPLE,2394.33,0,1,482,2872,Black,2024-09-18 20:11:15,2024-05-13 21:14:10,0
P00330,Monitor,Electronics,,3908.11,50,,237,,Black,2024-05-05 05:37:13,2024-08-25 18:39:26,1
P00331,,gadgets,HP,3145.09,20,2,,3344,Blue,2024-08-21 12:12:05,2024-09-20 05:16:05,1
P00332,LAPTOP,Gadgets,Generic,173.19,0,4,267,1504,Blue,2024-06-27 18:52:24,2024-06-23 19:58:14,1
P00333,B@g,ACCESSORIES,,2116.12,0,5,,4426,red,2024-06-25 01:38:33,2024-11-21 00:59:54,0
P00334,T@blet,Electronics,Sony,3316.71,50,,406,,red,2024-07-06 02:48:57,2024-09-26 11:31:53,0
P00335,CAMERA,Electronics,,1394.16,0,2,202,,,2024-09-18 20:25:52,2024-08-18 10:42:36,0
P00336,Bag,office,sony,1030.99,30,5,,1090,WHITE,2024-07-15 04:09:42,2024-08-21 12:12:48,0
P00337,Laptop,,Samsung,4375.17,0,4,255,4132,Black,2024-07-28 05:05:30,2024-03-08 08:21:11,0
P00338,laptop,,Apple,631.17,20,,348,3160,Red,2024-01-30 07:54:59,2024-03-21 01:14:05,1
P00339,Mouse,,Generic,3513.57,30,1,,4512,Red,2024-06-30 09:31:45,2024-04-09 16:39:57,0
P00340,Keyboard,Electronics,,3683.91,20,1,152,,Red,2024-07-15 23:35:45,2024-12-09 06:45:43,0
P00341,Bag,Home,apple,3173.87,0,4,91,,White,2024-07-25 02:46:28,2024-12-09 16:30:06,1
P00342,keyboard,Office,S@msung,4911.12,30,4,,4387,White,2024-09-28 12:51:56,2024-04-20 07:22:31,0
P00343,Camera,G@dgets,APPLE,1518.18,0,2,393,180,,2024-06-11 00:55:34,2024-12-23 13:13:56,1
P00344,Camera,Gadgets,hp,4269.05,50,1,,2537,Bl@ck,2024-10-04 08:56:37,2024-05-17 12:17:18,0
P00345,L@ptop,Accessories,apple,2050.46,50,1,,,Red,2024-08-03 13:31:07,2024-09-28 20:23:46,0
P00346,tablet,electronics,Generic,804.23,30,3,175,,Grey,2024-03-04 12:38:25,2024-04-06 01:17:15,0
P00347,Bag,ELECTRONICS,,1481.7,50,5,,340,GREY,2024-12-30 09:34:41,2024-10-19 00:55:57,1
P00348,Keybo@rd,Accessories,dell,223.9,20,1,29,,Blue,2024-03-06 11:59:42,2024-03-01 20:37:30,1
P00349,C@mer@,HOME,Generic,244.43,20,,305,2683,Blue,2024-03-10 15:24:07,2024-07-28 00:23:51,1
P00350,Phone,Home,Apple,3336.19,30,1,88,,RED,2024-01-17 11:34:20,2024-01-17 15:50:01,0
P00351,phone,HOME,HP,408.89,0,1,292,,,2024-01-25 12:32:20,2024-02-01 23:16:49,0
P00352,MONITOR,Electronics,Sony,3225.27,30,2,350,,White,2024-04-27 22:04:47,2024-03-02 20:28:39,0
P00353,laptop,Gadgets,HP,3329.48,10,4,77,3622,white,2024-04-25 13:16:33,2024-03-10 06:46:33,0
P00354,Camera,,HP,4887.29,20,4,,,Blue,2024-06-17 23:01:00,2024-05-26 04:27:17,0
P00355,Mouse,Electronics,Generic,2038.51,0,4,175,411,Bl@ck,2024-10-29 01:18:53,2024-12-11 10:34:52,1
P00356,,Office,Generic,2714.27,20,1,,4432,Black,2024-07-26 20:16:17,2024-09-16 22:05:22,0
P00357,Keybo@rd,Accessories,Generic,4266.32,0,5,,518,Grey,2024-05-13 21:30:07,2024-02-07 18:35:35,1
P00358,,Electronics,Dell,2992.63,0,,,,RED,2024-08-13 09:48:53,2024-09-14 07:58:21,1
P00359,T@blet,,Apple,2714.11,50,4,163,3233,Black,2024-04-14 18:39:38,2024-07-13 11:20:55,0
P00360,KEYBOARD,Home,Dell,1164.44,30,2,,,BLACK,2024-11-05 00:40:43,2024-03-25 05:49:09,0
P00361,Phone,Office,hp,3320.19,0,2,98,,Red,2024-12-15 05:48:57,2024-07-24 10:55:33,1
P00362,Laptop,OFFICE,Apple,1264.78,0,4,42,,White,2024-10-31 00:21:40,2024-09-24 10:41:07,0
P00363,Laptop,Accessories,Generic,1335.65,10,1,421,,Grey,2024-11-10 04:10:46,2024-07-13 23:59:57,0
P00364,Mouse,,Generic,53.48,20,,460,,,2024-07-11 16:33:47,2024-05-28 01:17:57,0
P00365,Keyboard,Electronics,Generic,4709.4,10,4,,,Black,2024-12-14 14:09:49,2024-10-21 10:16:53,0
P00366,Camera,,,2391.83,0,4,,,blue,2024-04-24 04:15:24,2024-07-21 09:41:11,0
P00367,,Home,,3468.98,30,4,428,410,,2024-04-04 07:47:48,2024-01-10 05:31:11,1
P00368,BAG,Accessories,Generic,2233.47,20,1,265,259,Blue,2024-07-01 01:56:53,2024-06-26 01:59:14,0
P00369,Phone,,HP,2051.28,10,2,,,Grey,2024-02-05 02:13:15,2024-03-25 11:52:34,0
P00370,PHONE,,Sony,1461.43,0,3,,1331,Blue,2024-02-06 20:07:48,2024-11-29 06:29:50,0
P00371,CAMERA,OFFICE,Apple,75.41,30,3,26,2127,,2024-12-12 12:44:51,2024-07-01 12:03:34,0
P00372,phone,G@dgets,Dell,1307.52,50,1,,,BLUE,2024-04-28 13:27:23,2024-09-13 20:15:24,0
P00373,Mouse,Gadgets,,2741.79,20,4,291,,Blue,2024-06-08 05:53:34,2024-07-25 12:18:34,1
P00374,B@g,Electronics,HP,1191.27,10,3,336,,Black,2024-03-11 01:36:14,2024-09-10 00:01:40,1
P00375,tablet,,Sony,4706.95,20,5,,,Bl@ck,2024-04-18 21:43:45,2024-11-26 22:43:32,1
P00376,monitor,HOME,Samsung,2632.88,50,1,,945,Grey,2024-12-26 11:20:06,2024-01-20 06:24:48,0
P00377,Mouse,,DELL,783.77,50,4,212,,Red,2024-08-02 02:26:28,2024-08-26 15:46:27,0
P00378,Bag,Gadgets,Apple,1577.34,20,4,161,,White,2024-11-09 20:25:21,2024-03-23 06:10:57,1
P00379,BAG,electronics,Generic,3190.61,20,4,189,,blue,2024-08-04 04:04:58,2024-02-28 15:57:07,0
P00380,B@g,gadgets,Dell,93.18,30,3,393,653,blue,2024-04-21 06:02:53,2024-05-14 14:46:24,1
P00381,,Gadgets,dell,4899.83,30,,73,,Blue,2024-01-23 06:00:39,2024-01-05 07:02:57,0
P00382,Laptop,office,Sony,4533.23,0,1,117,1143,White,2024-01-14 05:54:16,2024-04-24 05:04:04,1
P00383,Phone,Home,Dell,4094.48,20,3,,,,2024-03-06 12:37:42,2024-08-14 06:59:05,0
P00384,PHONE,Home,Sony,1877.61,50,,,,GREY,2024-09-06 23:32:44,2024-04-05 18:08:20,0
P00385,Tablet,Accessories,samsung,1974.7,30,,,,BLUE,2024-12-25 19:31:49,2024-08-10 15:24:58,1
P00386,MOUSE,electronics,Apple,3412.48,10,2,243,421,GREY,2024-10-11 05:28:00,2024-08-03 00:57:51,0
P00387,Monitor,Electronics,hp,3039.16,20,2,,,White,2024-09-20 22:25:40,2024-08-10 03:23:15,1
P00388,Phone,home,,596.01,20,2,80,4589,Red,2024-06-13 16:00:52,2024-11-09 09:26:24,0
P00389,,Accessories,,2065.85,50,,30,,,2024-02-17 10:25:45,2024-10-01 07:59:13,0
P00390,T@blet,Accessories,Samsung,486.09,0,2,,,BLUE,2024-06-26 11:05:38,2024-09-20 13:43:15,1
P00391,Keybo@rd,Electronics,DELL,3612.94,30,2,139,3884,Grey,2024-11-19 01:31:34,2024-04-11 18:49:01,1
P00392,Phone,,Apple,2665.38,10,5,118,3559,Grey,2024-07-19 15:24:08,2024-11-01 12:06:15,1
P00393,Keyboard,Office,,2324.69,0,4,,4992,White,2024-06-05 15:18:53,2024-05-11 15:06:45,0
P00394,C@mer@,HOME,HP,3570.85,30,1,300,3702,Red,2024-12-28 20:06:49,2024-08-31 13:42:44,1
P00395,CAMERA,office,apple,3061.61,50,1,447,,White,2024-09-08 04:08:16,2024-07-15 11:47:56,1
P00396,Tablet,Office,sony,975.92,10,,416,,Black,2024-12-30 10:18:27,2024-01-26 10:20:37,1
P00397,,Home,HP,1268.17,0,4,264,,,2024-12-25 05:35:32,2024-10-09 05:13:05,0
P00398,,accessories,,1201.47,10,1,79,1777,,2024-02-12 09:40:28,2024-03-30 20:57:16,1
P00399,Mouse,Home,Samsung,4726.6,10,3,,400,White,2024-10-18 07:52:06,2024-12-17 05:04:09,0
P00400,B@g,Accessories,Sony,1561.18,20,1,,,,2024-07-28 21:31:13,2024-05-09 19:22:38,1
P00401,Laptop,,Samsung,1529.87,30,3,494,,,2024-10-13 01:45:01,2024-10-19 14:04:11,0
P00402,B@g,Accessories,,4120.3,0,3,,,White,2024-04-25 13:14:28,2024-01-08 00:48:59,0
P00403,monitor,gadgets,Generic,4949.05,30,3,,4762,red,2024-01-13 10:39:44,2024-10-14 21:26:45,1
P00404,,Gadgets,SONY,1495.12,10,1,,,Blue,2024-01-09 15:32:20,2024-04-28 14:34:06,0
P00405,Bag,home,SONY,4385.39,0,3,,2977,,2024-10-21 11:49:42,2024-11-01 19:04:59,0
P00406,Phone,Home,HP,212.42,0,5,,,Bl@ck,2024-10-04 20:07:09,2024-10-17 20:08:26,0
P00407,L@ptop,Office,hp,3920.01,10,,,4630,blue,2024-01-19 09:04:43,2024-02-09 18:08:45,0
P00408,KEYBOARD,gadgets,Generic,3057.19,0,2,299,,BLUE,2024-03-09 11:55:19,2024-08-11 04:12:41,0
P00409,Phone,Gadgets,Generic,2975.23,0,3,232,4903,,2024-06-05 05:19:46,2024-04-20 03:28:42,0
P00410,Keyboard,electronics,Dell,678.64,10,3,,,Black,2024-06-13 10:26:45,2024-02-27 22:20:00,0
P00411,Bag,gadgets,Apple,2245.21,50,5,251,,,2024-06-10 04:06:50,2024-11-06 17:41:05,0
P00412,L@ptop,,SAMSUNG,4793.04,10,4,369,1065,GREY,2024-08-11 03:32:24,2024-03-19 20:12:43,1
P00413,PHONE,Gadgets,HP,3834.43,20,3,,351,White,2024-12-25 18:00:09,2024-07-22 18:08:47,0
P00414,CAMERA,home,HP,1042.14,20,4,302,1577,,2024-09-08 18:53:46,2024-02-09 22:53:56,1
P00415,,ACCESSORIES,Sony,2086.25,10,1,106,4564,Black,2024-05-18 02:51:14,2024-10-29 02:22:41,0
P00416,keyboard,,HP,275.96,10,,,117,black,2024-01-02 07:52:44,2024-12-12 16:34:14,1
P00417,,Electronics,Sony,1112.98,30,4,,3805,White,2024-07-14 11:54:10,2024-10-19 04:12:41,0
P00418,Monitor,G@dgets,generic,2432.34,30,3,,,GREY,2024-10-30 15:54:16,2024-10-05 05:04:25,1
P00419,CAMERA,office,Sony,2008.87,0,1,266,,Grey,2024-03-31 14:09:07,2024-11-05 20:30:02,1
P00420,Camera,Home,HP,515.69,30,5,,2892,Black,2024-10-06 09:14:43,2024-09-06 13:16:37,1
P00421,Keyboard,GADGETS,HP,3593.6,10,2,11,,Blue,2024-01-17 16:01:25,2024-03-19 06:39:29,0
P00422,T@blet,accessories,APPLE,1705.37,0,5,,328,Red,2024-08-02 06:22:08,2024-06-12 02:18:49,0
P00423,Monitor,Home,Dell,3850.68,10,5,,2224,,2024-07-09 16:04:44,2024-02-12 13:52:58,0
P00424,Mouse,Accessories,Sony,2827.36,20,4,269,4720,Blue,2024-05-19 20:53:41,2024-01-12 02:22:40,0
P00425,MONITOR,home,,4041.99,0,5,,1959,White,2024-12-03 06:50:09,2024-03-12 17:53:58,0
P00426,Tablet,Electronics,HP,104.46,0,4,252,246,Red,2024-02-24 11:35:24,2024-12-07 11:01:16,0
P00427,Laptop,Accessories,Sony,405.11,20,,,3256,Blue,2024-11-06 01:51:28,2024-01-08 16:09:29,0
P00428,PHONE,Electronics,Apple,1643.37,50,5,,2918,Black,2024-01-15 12:17:31,2024-01-26 21:11:01,1
P00429,tablet,,HP,2141.03,0,4,349,,BLUE,2024-07-30 14:07:27,2024-05-28 04:16:35,0
P00430,,ACCESSORIES,GENERIC,1328.95,20,2,,,Red,2024-12-18 04:35:09,2024-02-08 15:02:01,0
P00431,,HOME,Dell,3380.38,10,5,272,,grey,2024-08-03 00:03:26,2024-02-29 05:07:45,0
P00432,MONITOR,,Apple,3262.93,0,5,,342,WHITE,2024-06-26 05:16:40,2024-05-08 15:01:02,0
P00433,,Gadgets,,212.4,0,4,74,,Blue,2024-11-01 20:38:45,2024-12-29 15:17:39,0
P00434,Camera,G@dgets,Sony,2772.18,0,2,,,Blue,2024-08-15 01:32:13,2024-12-09 18:52:59,0
P00435,,Accessories,generic,3065.31,50,3,351,4827,Grey,2024-05-04 01:47:48,2024-06-11 00:39:46,0
P00436,mouse,Gadgets,GENERIC,2166.9,10,4,35,,Red,2024-11-26 22:02:12,2024-01-20 14:03:30,0
P00437,Camera,OFFICE,Apple,1306.35,10,1,,3028,BLACK,2024-01-23 23:49:18,2024-12-19 17:59:14,1
P00438,Tablet,OFFICE,Apple,1249.25,30,3,271,2825,White,2024-08-09 10:05:53,2024-04-29 22:21:30,0
P00439,Monitor,gadgets,Apple,92.54,30,4,,3951,white,2024-04-04 00:01:05,2024-10-11 00:18:11,0
P00440,KEYBOARD,Home,Generic,4991.14,10,2,449,4433,Blue,2024-06-19 00:55:20,2024-02-15 03:01:51,0
P00441,B@g,,APPLE,69.32,0,1,,2379,,2024-12-30 10:14:57,2024-05-24 04:47:36,0
P00442,bag,Gadgets,SONY,3043.7,0,2,,,Black,2024-11-22 16:54:20,2024-07-12 12:10:38,0
P00443,mouse,Home,Apple,1478.8,10,4,,1694,Red,2024-05-05 11:51:49,2024-02-27 22:31:55,0
P00444,Phone,home,HP,4970.15,30,4,333,2485,Red,2024-05-27 21:44:58,2024-12-27 01:39:45,0
P00445,T@blet,Gadgets,,4182.64,0,3,,4373,WHITE,2024-01-10 00:27:11,2024-11-14 10:37:47,0
P00446,T@blet,OFFICE,HP,1510.68,50,4,358,,,2024-12-09 10:12:05,2024-05-03 09:18:41,0
P00447,,accessories,hp,4621.32,50,4,444,3910,Bl@ck,2024-03-29 23:41:38,2024-08-18 19:10:51,0
P00448,,Accessories,Apple,2431.46,50,3,112,,Red,2024-03-30 04:13:44,2024-06-29 19:22:33,0
P00449,,Electronics,Dell,300.56,0,5,498,,Blue,2024-06-05 21:12:39,2024-02-06 06:06:11,0
P00450,,Electronics,SONY,4873.26,20,2,,,Red,2024-11-14 13:41:58,2024-02-14 21:52:39,0
P00451,Monitor,Home,,1268.86,10,2,,,Grey,2024-07-17 15:38:30,2024-12-03 20:54:36,0
P00452,Keyboard,Gadgets,GENERIC,842.62,0,,134,824,White,2024-09-19 05:42:46,2024-10-29 12:32:42,0
P00453,PHONE,office,Apple,3253.36,10,2,296,2394,,2024-10-15 01:29:16,2024-10-04 05:30:15,0
P00454,Keybo@rd,,Dell,2046.12,10,3,84,4068,BLUE,2024-08-31 05:31:52,2024-11-22 17:48:20,1
P00455,Monitor,Office,Generic,3787.31,20,,490,2969,WHITE,2024-12-02 20:11:04,2024-12-03 19:41:54,0
P00456,,Home,Sony,1959.31,0,1,,4173,Grey,2024-10-26 01:15:23,2024-01-10 10:07:57,0
P00457,Mouse,Home,HP,4026.2,0,3,405,,Red,2024-02-15 06:28:03,2024-02-15 17:59:27,1
P00458,T@blet,,,2661.27,0,1,17,,Red,2024-07-30 06:05:23,2024-03-01 23:52:26,0
P00459,Keyboard,Office,Samsung,1070.05,20,,,1998,Red,2024-05-03 07:05:06,2024-04-10 19:02:13,1
P00460,L@ptop,gadgets,HP,4345.16,20,2,,4386,White,2024-03-03 17:42:23,2024-07-27 23:13:56,0
P00461,,,Sony,3544.49,10,2,,,Black,2024-12-06 23:31:15,2024-11-23 10:21:08,1
P00462,Camera,,,1553.05,50,3,167,2208,grey,2024-08-13 03:29:07,2024-11-18 17:50:08,0
P00463,phone,Electronics,,1455.83,50,4,,,,2024-10-07 06:30:41,2024-06-16 01:19:53,0
P00464,Tablet,OFFICE,,2718.51,50,1,255,,WHITE,2024-05-28 20:26:16,2024-11-23 23:15:41,0
P00465,Tablet,electronics,Generic,4778.62,50,1,,,blue,2024-08-08 19:31:06,2024-07-11 01:37:19,1
P00466,phone,Accessories,HP,1438.4,20,3,,1460,white,2024-11-07 12:46:28,2024-10-09 06:05:30,1
P00467,Phone,Gadgets,hp,1552.2,30,2,477,618,Blue,2024-01-01 04:13:27,2024-05-06 07:32:15,0
P00468,Keyboard,Home,,3609.85,0,1,,1013,Blue,2024-10-09 18:46:01,2024-04-22 04:29:53,0
P00469,monitor,Electronics,Apple,826.37,20,3,397,3932,White,2024-07-01 08:39:17,2024-12-18 08:51:04,0
P00470,TABLET,Electronics,,3465.44,30,5,,,Black,2024-05-19 07:54:59,2024-09-07 07:20:01,0
P00471,Mouse,Home,HP,4451.89,30,,223,3701,,2024-06-11 23:10:14,2024-12-24 21:23:58,0
P00472,Phone,Electronics,Apple,2288.06,20,2,,,white,2024-02-02 21:58:12,2024-05-18 07:05:24,0
P00473,monitor,home,,408.29,10,2,,,Grey,2024-03-31 03:38:31,2024-11-21 13:16:00,0
