order_item_id,order_id,product_id,quantity,unit_price,tax,discount_amount,fulfilled_by,created_at,updated_at
OI00239,O11784,P02979,1,1285.22,274.63,249.63,Vendor,2024-09-12 02:58:29,2024-02-15 11:18:49
OI00240,O08228,P02444,0,3195.22,75.63,180.5,Vendor,2024-04-02 23:43:11,2024-07-28 04:12:55
OI00241,O11424,P04337,1,1833.55,456.44,109.7,WAREHOUSE,2024-05-05 17:07:57,2024-07-10 20:24:35
OI00242,O00824,P02619,2,1347.89,203.57,279.8,,2024-06-15 05:49:23,2024-01-06 13:23:56
OI00243,O10506,P02331,1,2608.87,183.12,218,VENDOR,2024-09-11 17:23:18,2024-04-20 13:13:57
OI00244,O11032,P01959,1,4371.21,358.97,100.27,Warehouse,2024-03-11 07:18:16,2024-01-04 18:24:22
OI00245,O10061,P04640,3,3541.01,483.29,276.79,3pl,2024-01-28 19:16:08,2024-03-14 08:22:38
OI00246,O04370,P00350,2,3676.37,418.94,257.35,3PL,2024-12-01 19:06:27,2024-03-07 07:50:38
OI00247,O00204,P02586,1,4126.66,270.49,488.54,Warehouse,2024-01-12 11:56:37,2024-01-21 07:49:31
OI00248,O01631,P01773,0,4192.02,46.86,213.9,,2024-12-13 02:06:23,2024-03-19 22:59:34
OI00249,O10749,P01398,,243,17.07,438.64,Warehouse,2024-07-21 19:05:28,2024-11-03 23:34:45
OI00250,O11498,P00220,1,68.24,472.42,164.37,Warehouse,2024-01-22 06:48:05,2024-09-25 04:08:46
OI00251,O11503,P03063,0,2058.57,150.89,2.74,Vendor,2024-12-22 02:58:20,2024-07-19 16:48:49
OI00252,O02658,P02209,0,4216.58,202.68,346.22,W@rehouse,2024-06-12 05:09:51,2024-04-14 00:22:28
OI00253,O06572,P00647,2,1804.4,4.62,304.74,Vendor,2024-12-02 00:08:54,2024-12-03 17:46:06
OI00254,O09138,P00268,1,4616.98,404.61,410.54,,2024-01-08 07:50:18,2024-09-30 05:12:04
OI00255,O04914,P01272,,4583.71,105.32,80.99,3PL,2024-04-25 03:03:30,2024-05-10 07:55:29
OI00256,O09480,P00439,1,585.09,351.53,494.53,Vendor,2024-11-26 08:34:11,2024-02-10 00:50:58
OI00257,O09834,P04099,,4760.36,212.99,292.74,3PL,2024-08-16 18:42:52,2024-12-29 13:14:13
OI00258,O04669,P03543,1,3368.54,414.81,71.41,Warehouse,2024-02-01 07:04:39,2024-01-11 08:27:37
OI00259,O10853,P04390,,3313.18,376.21,384.15,3PL,2024-04-15 19:03:55,2024-08-23 21:47:17
OI00260,O11535,P04721,,4195.17,100.54,464.95,vendor,2024-05-31 01:35:09,2024-12-21 13:03:16
OI00261,O10995,P03952,3,3267.3,233.6,318.08,3PL,2024-08-16 10:06:50,2024-11-16 00:34:52
OI00262,O10123,P02340,1,1361.38,247.12,264.08,3PL,2024-08-31 00:14:44,2024-03-15 19:05:00
OI00263,O06803,P03062,1,4324.39,97.68,188.69,3PL,2024-04-12 14:26:10,2024-05-05 13:34:21
OI00264,O03093,P04506,1,4695.06,378.16,374.73,3pl,2024-12-17 06:48:40,2024-03-14 17:35:39
OI00265,O10356,P02882,0,1785.21,37.32,165.46,Vendor,2024-06-26 04:02:50,2024-04-20 17:01:29
OI00266,O03925,P00182,3,102.37,407.67,481.85,Vendor,2024-03-12 01:16:20,2024-08-08 14:37:45
OI00267,O11203,P00138,1,2266.52,279.37,56.57,Vendor,2024-10-20 07:38:38,2024-07-16 17:38:41
OI00268,O10998,P02553,1,4607.28,396.08,318.15,Vendor,2024-05-30 16:37:47,2024-10-01 16:09:05
OI00269,O10830,P02749,1,1122.74,113.2,93.17,vendor,2024-05-18 22:55:50,2024-09-26 02:46:24
OI00270,O11812,P02670,2,3720.8,99.03,295.75,3PL,2024-07-20 13:30:44,2024-08-16 09:16:29
OI00271,O11849,P02204,1,680.88,344.88,96.31,3pl,2024-06-29 01:50:14,2024-11-09 03:10:14
OI00272,O04775,P04834,1,1841.81,32.75,30.29,WAREHOUSE,2024-06-05 21:01:38,2024-02-27 18:16:36
OI00273,O11634,P01391,,4193.66,270.89,178.11,3PL,2024-08-25 16:09:06,2024-09-06 02:06:52
OI00274,O00835,P01876,2,3784.27,472.54,27.13,Vendor,2024-05-13 15:14:35,2024-09-19 21:00:05
OI00275,O10149,P01665,2,4440.06,139.42,494.27,Warehouse,2024-02-03 16:32:27,2024-08-03 05:16:26
OI00276,O10717,P00636,,355.96,274.18,212.68,W@rehouse,2024-06-27 04:33:13,2024-03-10 06:45:24
OI00277,O01402,P04911,,4379.84,313.02,416.51,Warehouse,2024-02-29 23:00:08,2024-05-08 00:20:56
OI00278,O11981,P00624,1,3543.03,461.19,66.23,,2024-03-21 09:55:38,2024-12-18 19:49:56
OI00279,O06568,P04879,2,885.78,319.98,23.82,3PL,2024-09-24 09:42:42,2024-08-25 07:40:50
OI00280,O07228,P03588,3,2804.6,466.3,313.85,Vendor,2024-11-01 04:11:12,2024-11-13 16:10:32
OI00281,O04710,P01001,0,4410.75,402.87,118.7,Vendor,2024-05-22 00:32:40,2024-03-16 00:48:38
OI00282,O09373,P01844,1,3661.08,354.45,465.38,warehouse,2024-08-24 09:55:45,2024-04-12 15:12:16
OI00283,O04794,P03603,,2616.17,14.71,17.02,W@rehouse,2024-02-15 19:23:45,2024-11-26 09:23:39
OI00284,O11141,P02340,2,328.58,119.88,132.15,3PL,2024-03-21 23:45:06,2024-04-28 16:29:02
OI00285,O10032,P02334,2,3340.35,360.1,332.76,Vendor,2024-12-04 20:49:09,2024-08-15 00:15:38
OI00286,O07630,P01832,2,1022.39,38.38,361.1,,2024-01-29 19:44:16,2024-10-23 19:13:55
OI00287,O11362,P01268,1,4988.95,183.55,128.34,,2024-11-17 16:47:39,2024-07-12 02:06:57
OI00288,O11728,P03280,1,3146.26,444.57,140.36,Vendor,2024-09-23 01:59:11,2024-01-22 09:16:33
OI00289,O10039,P04534,0,134.81,426.66,439.4,VENDOR,2024-06-22 17:12:20,2024-07-23 20:56:53
OI00290,O05498,P03739,3,2294.5,203.76,262.66,3pl,2024-03-25 06:29:29,2024-11-08 06:11:35
OI00291,O01676,P00283,1,1841.43,197.6,152.35,Vendor,2024-07-18 00:32:19,2024-02-14 07:43:22
OI00292,O10637,P04536,1,3892.11,185.88,160.68,VENDOR,2024-08-09 06:06:38,2024-07-24 18:01:05
OI00293,O10976,P03785,3,3323.27,432.8,437.04,WAREHOUSE,2024-09-02 02:55:17,2024-06-06 15:42:28
OI00294,O04706,P03482,,1736.57,406.24,175.87,Vendor,2024-12-30 07:12:06,2024-04-06 07:54:40
OI00295,O07701,P02317,1,632.87,331.7,106.25,WAREHOUSE,2024-09-29 09:49:24,2024-12-30 08:14:24
OI00296,O11215,P02880,1,1582.87,114.9,70.02,Warehouse,2024-05-04 20:52:05,2024-01-26 22:54:58
OI00297,O10796,P00920,3,4053.06,344.18,301.59,Warehouse,2024-07-20 18:53:13,2024-09-27 10:19:28
OI00298,O11531,P01249,2,155.73,88.42,66.87,W@rehouse,2024-12-06 22:14:03,2024-09-16 04:50:26
OI00299,O00446,P01858,2,494.95,42.14,18.68,WAREHOUSE,2024-05-14 04:38:11,2024-08-09 18:51:23
OI00300,O11661,P00175,3,4848.88,308.6,358.13,Vendor,2024-06-20 03:51:52,2024-11-26 03:00:03
OI00301,O10735,P01591,,1469.31,144.81,136.62,Vendor,2024-03-12 15:21:36,2024-10-20 09:12:39
OI00302,O00433,P00627,1,601.63,9.11,307.52,vendor,2024-01-10 20:51:56,2024-10-16 08:05:40
OI00303,O10004,P04725,0,2513.92,457.38,402.9,Vendor,2024-05-19 08:21:22,2024-08-05 10:29:23
OI00304,O11354,P03636,,2263.58,306.64,143.91,Vendor,2024-08-04 17:21:44,2024-01-16 15:11:34
OI00305,O10280,P01982,1,4241.25,375.96,146.4,,2024-04-04 13:56:11,2024-10-26 05:54:37
OI00306,O10155,P00389,1,789.6,305.93,388.34,3PL,2024-06-05 18:29:03,2024-05-18 08:43:24
OI00307,O06141,P02470,0,2268.24,139.71,54.06,,2024-03-10 14:19:06,2024-05-04 22:14:01
OI00308,O07939,P03576,,2127.03,206.93,113.34,,2024-02-06 14:31:57,2024-03-01 12:30:24
OI00309,O11514,P03609,3,4972.84,126.96,139.12,,2024-05-13 14:18:09,2024-07-15 21:59:11
OI00310,O03266,P04642,1,1299.63,120.77,397.04,3PL,2024-02-13 04:54:42,2024-07-25 06:32:08
OI00311,O10313,P01048,1,3417.98,467.48,100.89,,2024-10-06 23:50:14,2024-05-31 03:14:17
OI00312,O05797,P01622,1,2301.2,177.63,61.14,,2024-02-11 10:11:45,2024-08-21 20:39:05
OI00313,O00421,P04287,3,941.31,155.82,376.21,Vendor,2024-08-01 17:53:15,2024-01-22 04:08:06
OI00314,O10213,P04930,2,1662.41,57.63,470.38,3pl,2024-09-27 04:59:23,2024-05-27 02:58:41
OI00315,O04927,P02314,2,852.86,314.18,113.59,Vendor,2024-05-19 18:06:02,2024-03-04 08:17:29
OI00316,O09302,P00818,1,3857.32,218.61,457.13,3pl,2024-10-04 01:40:15,2024-09-08 22:34:53
OI00317,O04847,P02164,,1953.89,405.15,21.59,Warehouse,2024-03-02 05:03:23,2024-05-25 14:11:09
OI00318,O10062,P02574,1,903.85,213.87,253.68,3PL,2024-12-24 19:23:38,2024-05-05 00:23:14
OI00319,O05301,P01200,1,3267.1,399.46,234.94,3pl,2024-02-27 02:41:42,2024-09-27 00:10:31
OI00320,O01235,P00298,0,2413.63,139.36,392.02,Warehouse,2024-09-10 10:12:58,2024-11-07 17:44:26
OI00321,O01639,P04673,1,2940.16,385.66,277.74,,2024-05-14 14:58:58,2024-09-21 00:59:31
OI00322,O10287,P04322,1,4773.81,397.61,109.36,Vendor,2024-08-30 13:12:08,2024-08-29 15:10:31
OI00323,O09892,P02809,3,345.81,303.48,456.38,Vendor,2024-11-19 14:25:29,2024-12-30 15:04:12
OI00324,O07882,P03695,1,4496.72,382.15,250.6,WAREHOUSE,2024-12-16 02:57:52,2024-02-26 23:55:18
OI00325,O01864,P01629,0,1320.92,148.29,81.8,3PL,2024-08-20 08:42:33,2024-04-06 12:32:36
OI00326,O10111,P02751,3,1746.7,239.99,393.7,Vendor,2024-08-19 23:40:29,2024-07-12 14:00:10
OI00327,O11819,P03376,,4456.69,90.08,213.18,Vendor,2024-11-16 18:01:20,2024-01-29 16:53:54
OI00328,O04726,P00861,2,3361.15,77.42,429.21,3PL,2024-03-01 16:10:01,2024-05-08 10:36:03
OI00329,O10153,P00265,1,2109.32,64.64,76,,2024-06-20 00:54:23,2024-06-20 17:23:09
OI00330,O11659,P02627,1,1998.53,486.99,423.08,Vendor,2024-04-14 17:35:53,2024-05-01 16:50:04
OI00331,O06885,P02666,1,4465.95,487.31,90.98,warehouse,2024-09-04 09:24:26,2024-02-01 21:31:25
OI00332,O10579,P01037,0,1292.85,204.63,443.17,3PL,2024-05-08 11:01:47,2024-08-29 16:01:59
OI00333,O10641,P00646,0,3329.11,47.22,486.62,,2024-12-23 14:47:37,2024-03-13 10:43:15
OI00334,O11544,P02845,3,540.81,318,10.3,vendor,2024-10-26 14:38:20,2024-07-29 21:14:01
OI00335,O00036,P00567,2,2159.25,323.56,337.99,VENDOR,2024-08-26 20:17:57,2024-06-03 19:45:54
OI00336,O02945,P02261,0,1989.1,151.12,120.99,WAREHOUSE,2024-03-07 15:35:37,2024-09-22 16:26:24
OI00337,O01447,P04623,3,943.22,124.22,109.81,WAREHOUSE,2024-10-21 00:14:26,2024-11-07 23:26:30
OI00338,O10447,P03032,0,1897.05,264.89,367.01,Vendor,2024-03-17 09:04:17,2024-06-01 22:46:30
OI00339,O00870,P04688,1,671.42,430.35,145.08,3pl,2024-10-16 08:46:26,2024-04-03 21:18:53
OI00340,O01388,P00783,0,1623.23,467.34,309.53,Vendor,2024-05-03 10:32:04,2024-03-15 21:48:05
OI00341,O07974,P00996,2,4740.37,385.35,410.94,Vendor,2024-10-14 01:08:00,2024-04-29 14:01:56
OI00342,O10331,P03607,1,2002.28,362.53,150.05,3PL,2024-12-04 16:35:30,2024-07-30 01:21:21
OI00343,O02176,P03218,1,2200.81,414.21,134.34,W@rehouse,2024-11-04 21:14:50,2024-12-23 11:06:30
OI00344,O11401,P04313,,1287.39,252.32,468.57,Vendor,2024-08-05 23:30:35,2024-07-30 16:33:15
OI00345,O02069,P03925,0,3815.4,0.36,262.48,,2024-04-25 19:06:30,2024-01-30 22:06:03
OI00346,O03523,P03211,3,3001.69,206.92,437.02,3PL,2024-01-03 16:42:44,2024-09-27 15:39:33
OI00347,O00062,P03963,1,3262.48,392.1,436.56,WAREHOUSE,2024-07-30 07:34:03,2024-04-04 17:25:12
OI00348,O10055,P00220,2,3443.81,468.63,498.07,Vendor,2024-01-16 06:17:49,2024-08-25 17:12:56
OI00349,O11169,P04479,0,848.41,418.68,490.31,,2024-09-25 12:07:51,2024-03-27 10:27:20
OI00350,O04124,P02221,0,1905.21,339.15,458.97,,2024-01-21 08:09:29,2024-07-18 23:05:41
OI00351,O11070,P01281,1,1992.35,327.01,229.3,warehouse,2024-09-06 04:35:46,2024-01-15 20:30:44
OI00352,O11976,P04978,,3435.6,483.31,340.42,,2024-05-09 00:22:33,2024-11-27 06:33:56
OI00353,O10205,P03643,2,3143.98,317.11,158.99,Warehouse,2024-01-07 14:39:39,2024-07-29 20:25:40
OI00354,O11174,P01269,1,2110.29,112.22,425.7,WAREHOUSE,2024-05-30 23:55:08,2024-11-27 03:36:15
OI00355,O04605,P02292,3,4249.46,34.06,257.47,vendor,2024-06-13 08:09:00,2024-06-09 21:22:38
OI00356,O10503,P03338,,3219.68,161.72,352.39,3PL,2024-10-01 00:12:01,2024-04-04 14:08:19
OI00357,O11202,P02439,3,486.25,201.58,120.58,,2024-07-09 15:49:27,2024-05-29 16:32:50
OI00358,O11518,P04289,,2868.98,40.21,292.66,3pl,2024-11-07 17:09:39,2024-01-14 23:53:45
OI00359,O04290,P04673,2,1491.88,223.7,22.2,Warehouse,2024-01-27 09:10:52,2024-12-03 20:00:46
OI00360,O08659,P00753,,3083.93,235.74,120.72,Vendor,2024-05-30 12:03:05,2024-04-24 11:43:25
OI00361,O07675,P01436,3,4911.22,159.8,463.13,Vendor,2024-03-26 02:50:33,2024-03-25 16:03:40
OI00362,O03927,P01402,0,4420.37,146.59,88.18,VENDOR,2024-02-02 21:45:18,2024-04-08 00:10:16
OI00363,O11302,P00290,1,1486.08,127.88,424.32,3PL,2024-12-15 21:34:13,2024-05-09 01:17:17
OI00364,O11403,P00622,0,3849.53,497.6,105.93,,2024-04-07 07:53:11,2024-07-01 16:03:43
OI00365,O11359,P03823,,2873.49,269.94,26.55,Vendor,2024-12-25 11:32:19,2024-07-11 08:57:15
OI00366,O11062,P04712,3,301.6,440.85,175.95,3PL,2024-12-28 07:13:17,2024-03-27 19:37:41
OI00367,O08145,P03843,3,2933.26,379.51,416.19,3PL,2024-10-07 13:02:44,2024-05-23 07:16:43
OI00368,O10316,P00738,1,306.04,365.26,463.31,Vendor,2024-06-07 23:35:28,2024-04-06 03:07:10
OI00369,O11879,P02279,2,3768.32,136.43,20.27,3PL,2024-02-13 04:34:59,2024-06-10 08:09:46
OI00370,O10075,P04095,3,1941.14,69.3,481.45,WAREHOUSE,2024-05-18 11:20:19,2024-03-17 07:41:47
OI00371,O10009,P03237,1,684.78,498.47,428.09,3PL,2024-05-30 03:50:46,2024-04-29 21:33:06
OI00372,O11627,P03550,3,2742.25,176.01,373.95,,2024-08-12 13:27:53,2024-01-09 19:25:45
OI00373,O10779,P02017,0,1354.12,411.06,81.86,vendor,2024-06-26 22:05:15,2024-03-12 11:20:31
OI00374,O11348,P01537,1,298.01,253.19,231.76,3PL,2024-04-16 05:41:33,2024-09-16 03:34:27
OI00375,O01418,P02486,1,407.87,369.94,16.35,3PL,2024-02-01 01:16:16,2024-07-23 00:03:38
OI00376,O03769,P03537,0,4037.03,395.82,235.84,WAREHOUSE,2024-03-30 23:55:32,2024-10-14 02:30:25
OI00377,O07853,P04943,3,964.36,231.34,274.59,,2024-05-07 03:39:55,2024-12-03 01:39:17
OI00378,O10915,P04553,,1872.28,305.4,30.92,Vendor,2024-05-06 22:57:34,2024-06-15 05:11:34
OI00379,O06078,P00028,1,1961.16,16.68,398.5,Warehouse,2024-10-31 09:49:03,2024-01-04 07:02:39
OI00380,O10031,P02249,1,2768.21,149.02,270.58,,2024-03-22 01:24:45,2024-08-18 20:47:27
OI00381,O03210,P02829,,1567.35,372.45,455.45,Warehouse,2024-07-17 09:05:58,2024-04-29 10:47:42
OI00382,O10948,P04096,,2822.93,91.75,101.11,Warehouse,2024-10-03 05:48:33,2024-11-21 13:19:33
OI00383,O03298,P03529,3,2017.51,32.57,119.64,Vendor,2024-05-04 02:49:40,2024-10-29 05:50:14
OI00384,O04653,P01573,1,3109.28,354.68,147.22,Vendor,2024-09-15 12:25:06,2024-06-28 02:29:29
OI00385,O09176,P04631,2,651.99,489.29,78.79,3PL,2024-02-05 19:20:48,2024-05-09 10:05:51
OI00386,O10400,P04782,2,1089.96,442.25,360.29,3PL,2024-11-07 12:23:33,2024-09-05 18:10:39
OI00387,O03106,P01839,0,1021.41,9.12,251.45,W@rehouse,2024-12-16 20:05:14,2024-09-29 08:55:43
OI00388,O07933,P00738,1,1097.64,179.33,433.96,Vendor,2024-12-14 21:24:29,2024-03-16 18:20:56
OI00389,O00128,P00172,1,686.86,140.39,218.99,Warehouse,2024-02-01 02:24:52,2024-03-30 16:56:10
OI00390,O03910,P01781,2,118.04,250.38,341.8,3pl,2024-01-02 19:52:40,2024-04-13 10:22:09
OI00391,O01679,P01578,0,1801.24,426.74,366.38,,2024-05-06 06:54:10,2024-10-20 01:16:55
OI00392,O00261,P02245,1,4096.37,12.47,121.08,3PL,2024-01-17 02:58:08,2024-01-26 10:27:00
OI00393,O10743,P04611,2,1678.22,216.03,47.66,Vendor,2024-06-02 12:13:57,2024-02-23 13:07:32
OI00394,O11148,P01827,1,839.37,148.79,497.66,VENDOR,2024-04-04 13:42:21,2024-08-04 09:14:49
OI00395,O11864,P02499,1,638.62,273.68,151.76,Vendor,2024-01-03 18:42:32,2024-06-02 14:24:24
OI00396,O05926,P01773,,4232.68,318.63,453.8,,2024-01-28 19:50:01,2024-11-26 16:49:01
OI00397,O11000,P01027,,3270.11,230.17,464.57,3PL,2024-08-12 18:24:17,2024-11-05 09:57:56
OI00398,O08086,P03806,3,811.96,458.93,208.53,Vendor,2024-09-04 05:21:16,2024-07-11 07:04:14
OI00399,O07080,P04550,1,4808.8,346.86,351.08,3PL,2024-01-06 01:15:36,2024-12-23 13:25:36
OI00400,O11899,P02808,1,4553.6,29.87,276.38,3PL,2024-12-20 10:12:52,2024-03-11 13:48:56
OI00401,O11982,P03135,,1174.41,250.39,204.84,WAREHOUSE,2024-09-02 20:25:03,2024-08-19 19:23:35
OI00402,O10518,P02727,1,2366.73,213.08,465.43,3PL,2024-09-13 15:04:36,2024-01-28 23:36:04
OI00403,O10249,P02269,1,2973.02,286.17,217.44,W@rehouse,2024-09-18 19:56:30,2024-06-07 19:00:40
OI00404,O11723,P03481,1,3150.28,332.43,76.24,,2024-04-16 08:25:29,2024-02-03 01:21:27
OI00405,O07502,P04868,2,1236.24,279.23,187.17,warehouse,2024-06-17 05:41:13,2024-06-16 09:23:25
OI00406,O11616,P04437,,597.48,458.88,468.58,vendor,2024-07-07 00:19:21,2024-03-10 05:46:55
OI00407,O07580,P04342,,1041.83,236.53,195.52,3PL,2024-07-06 19:48:27,2024-05-18 20:07:12
OI00408,O06760,P04549,2,1928.54,375.62,373.45,Vendor,2024-10-08 17:09:43,2024-07-01 05:13:06
OI00409,O04035,P02330,1,2172.21,219.77,378.97,Warehouse,2024-09-16 04:20:45,2024-11-26 05:33:27
OI00410,O11785,P01936,1,4893.36,96.18,388.1,,2024-08-16 21:25:10,2024-10-16 13:25:20
OI00411,O07885,P02735,1,1500.35,390.98,390.96,Vendor,2024-10-06 05:20:42,2024-05-30 07:17:06
OI00412,O10026,P03737,1,2201.37,228.51,310.82,Vendor,2024-11-24 02:19:44,2024-10-04 03:02:43
OI00413,O00896,P02865,3,3262.04,135.34,33.82,WAREHOUSE,2024-01-20 14:59:08,2024-07-15 11:32:53
OI00414,O11055,P04572,1,2427.17,270.98,403.91,vendor,2024-11-06 21:52:51,2024-06-05 19:44:03
OI00415,O05109,P00308,1,3269.71,298.1,214.55,3PL,2024-11-04 04:35:39,2024-10-10 05:17:52
OI00416,O10430,P02231,1,3359.04,219.72,51.15,Vendor,2024-08-13 07:16:32,2024-02-28 17:21:46
OI00417,O05157,P01768,1,3752.32,286.24,103.62,warehouse,2024-08-10 22:24:46,2024-06-20 06:21:06
OI00418,O11603,P00651,1,4929.41,163.86,464.17,Vendor,2024-07-05 22:03:09,2024-10-12 17:02:55
OI00419,O08117,P02389,1,2531.57,297.35,422.6,3PL,2024-05-17 20:35:03,2024-12-12 11:21:34
OI00420,O11666,P04984,0,985.23,488.02,229.23,Vendor,2024-03-31 15:42:55,2024-01-04 02:30:48
OI00421,O10755,P03150,2,830.95,178.04,284.18,3pl,2024-07-27 22:28:31,2024-03-21 19:52:13
OI00422,O10656,P03411,2,3202.23,182.56,138.14,Warehouse,2024-10-25 22:15:10,2024-03-29 17:00:21
OI00423,O09173,P03482,3,3253.38,63.54,198.24,vendor,2024-09-04 08:21:14,2024-04-22 01:25:59
OI00424,O11798,P01691,3,2623.97,124.28,448.86,3PL,2024-02-27 11:15:16,2024-09-07 12:00:16
OI00425,O00143,P00953,3,1057.11,341.38,280.2,3pl,2024-10-03 16:00:16,2024-01-12 19:57:41
OI00426,O11127,P02283,1,3307.18,264.96,18.05,,2024-12-18 05:23:47,2024-09-06 04:24:14
OI00427,O11641,P03030,0,4902.13,372.22,374.86,,2024-05-13 20:57:32,2024-01-23 23:55:05
OI00428,O03361,P01525,1,1279.31,117.43,233.21,3PL,2024-08-26 12:53:25,2024-12-05 04:08:21
OI00429,O05751,P04484,1,4946.2,474.74,54.56,VENDOR,2024-07-01 11:48:46,2024-06-08 05:48:05
OI00430,O11505,P01215,0,2668.07,178.61,448.83,,2024-04-27 09:15:33,2024-02-10 15:39:22
OI00431,O11867,P03095,1,16.88,104.74,45.6,3PL,2024-12-30 18:14:12,2024-02-14 08:28:16
OI00432,O08539,P02338,0,4312.75,233.95,494.65,Warehouse,2024-12-27 20:49:02,2024-11-27 11:57:07
OI00433,O08781,P00780,0,1318.73,175.35,146.4,Warehouse,2024-04-01 23:09:57,2024-09-16 18:37:33
OI00434,O00498,P02550,1,3846.17,462.66,317.76,warehouse,2024-10-07 22:33:25,2024-07-20 21:23:49
OI00435,O03744,P01884,0,452.46,50.27,395.42,W@rehouse,2024-05-31 17:50:26,2024-11-15 03:55:41
OI00436,O11266,P04958,0,1104.7,291.02,71.8,warehouse,2024-05-20 19:21:54,2024-08-21 07:35:48
OI00437,O10086,P04135,,3959.38,482.03,385.4,WAREHOUSE,2024-11-17 18:39:46,2024-07-02 14:49:58
OI00438,O11140,P03692,2,1175.19,429.58,275.82,WAREHOUSE,2024-05-12 21:08:32,2024-06-22 02:28:15
OI00439,O11695,P01777,2,1160.73,471.4,421.38,Vendor,2024-06-29 07:40:18,2024-06-27 10:18:11
OI00440,O10765,P04018,,1402.27,302,179.94,,2024-05-06 08:41:20,2024-04-05 12:44:15
OI00441,O04213,P03349,2,2603.16,311.15,263.29,VENDOR,2024-04-20 16:51:30,2024-01-15 12:58:58
OI00442,O10835,P02279,,2361.54,401.45,132.37,Vendor,2024-04-24 11:46:47,2024-05-13 14:03:14
OI00443,O10616,P03845,0,582.51,480.98,432.94,Vendor,2024-09-06 01:21:01,2024-10-08 06:31:10
OI00444,O10063,P04770,2,234.9,355.19,70.09,Vendor,2024-07-13 07:50:01,2024-05-11 00:13:03
OI00445,O06173,P00728,3,3839.63,436.18,49.03,3PL,2024-02-11 22:30:46,2024-04-09 22:55:44
OI00446,O06971,P00352,0,2898.97,381.01,241.4,3pl,2024-01-01 17:02:24,2024-03-15 04:24:07
OI00447,O01598,P04700,2,546.9,53.45,330.95,vendor,2024-02-04 03:17:08,2024-08-06 22:07:16
OI00448,O10719,P02605,,4643.46,462.13,170.17,3PL,2024-03-13 19:57:10,2024-12-06 09:40:40
OI00449,O04912,P04338,0,3911.05,327.56,379.75,VENDOR,2024-05-18 23:21:21,2024-12-06 02:19:00
OI00450,O02290,P03559,,1020.95,392.9,180.4,3PL,2024-11-01 15:23:30,2024-02-10 06:50:50
OI00451,O02033,P01874,1,1574.74,238.54,390.8,3PL,2024-10-11 09:47:28,2024-03-10 23:31:40
OI00452,O08481,P01798,1,2896.39,380.84,347.13,W@rehouse,2024-11-19 22:04:18,2024-07-23 10:52:27
OI00453,O10990,P02856,3,1161.93,331.18,154.96,Vendor,2024-11-26 12:22:12,2024-12-08 17:35:48
OI00454,O11614,P02414,0,171.86,412,210.95,Warehouse,2024-04-18 10:32:10,2024-03-06 00:30:41
OI00455,O10237,P03747,,2212.15,184.6,390.1,VENDOR,2024-10-24 04:40:06,2024-09-11 21:04:37
OI00456,O03002,P04908,2,1251.5,87.07,353.52,3PL,2024-05-19 18:00:59,2024-08-10 21:11:54
OI00457,O08295,P00153,0,2346.73,195.77,446.51,3PL,2024-09-24 15:29:35,2024-04-23 07:52:45
OI00458,O09490,P01809,0,333.17,446.69,145.38,3PL,2024-03-22 06:46:20,2024-08-23 03:40:05
OI00459,O10288,P00884,3,29.91,95.47,35.57,,2024-08-03 12:18:23,2024-05-27 07:31:36
OI00460,O10558,P02600,2,4325.69,25.24,244.38,,2024-04-18 07:54:50,2024-01-30 19:41:47
OI00461,O01436,P02041,3,2872.43,270.16,285.21,,2024-01-02 19:46:25,2024-06-08 02:31:41
OI00462,O10799,P01684,,707.99,290.2,235.7,Vendor,2024-05-08 02:56:58,2024-10-26 14:55:28
OI00463,O10954,P04540,0,410.08,344.59,360.44,,2024-03-12 19:25:09,2024-08-14 15:43:05
OI00464,O09189,P02522,2,2756.88,176.6,92.33,3PL,2024-12-12 16:18:12,2024-06-20 03:24:27
OI00465,O03055,P01516,0,2302.6,46.4,360.44,,2024-03-26 09:38:37,2024-08-07 00:46:28
OI00466,O00196,P00231,2,40.2,216.86,223.12,VENDOR,2024-03-24 12:49:21,2024-09-16 22:29:04
OI00467,O07806,P04686,1,4478.3,66.13,55.95,3PL,2024-03-12 15:48:10,2024-02-29 21:02:56
OI00468,O08571,P02165,,3117.82,67.01,405.51,vendor,2024-10-11 12:53:58,2024-09-10 13:49:53
OI00469,O10440,P01427,0,2538.29,47.85,34.4,warehouse,2024-07-29 21:45:57,2024-08-07 16:10:04
OI00470,O07927,P02330,1,2494.26,496.73,446.89,3pl,2024-11-01 17:23:44,2024-04-07 15:38:39
OI00471,O10044,P01221,0,434.21,388.99,35.78,,2024-08-18 04:40:25,2024-05-31 23:09:33
OI00472,O11575,P03791,2,4181.2,449.21,98.6,Warehouse,2024-09-07 19:40:01,2024-12-22 22:52:45
OI00473,O08680,P01074,0,2217.23,270.43,144.76,3PL,2024-08-04 16:51:36,2024-12-29 16:02:38
OI00474,O00460,P03183,2,4472.88,417.95,332.03,3PL,2024-08-27 19:01:05,2024-06-29 01:15:05
OI00475,O11911,P04197,3,2335.62,254.21,115.97,Vendor,2024-10-28 07:39:08,2024-08-08 03:13:04
OI00476,O04936,P04322,,4541.14,365.78,281.4,W@rehouse,2024-02-16 09:54:26,2024-11-02 02:26:39
OI00477,O08749,P00669,1,3294.64,370.5,94.32,3PL,2024-01-07 11:32:18,2024-10-12 00:47:28
OI00478,O05374,P03697,,2492.49,311.43,69.38,Warehouse,2024-02-29 14:05:21,2024-08-22 05:33:13
